Latitude,Longitude,Sample Date,pet,ppt,q,tmax,tmin,srad,soil,ws
-24.768889,31.39,12-05-2015,83.1,1.2000000000000002,0.1,29.8,12.99,177.69916,16.9,0.87
-24.9675,31.516667,12-05-2015,81.8,1.1,0.1,29.539999,12.62,176.40327,16.300001,0.85999995
-27.363611,31.783333,12-05-2015,79.4,2.1,0.1,29.99,13.12,169.9972,14.1,0.98999995
-26.73806,27.59194,12-05-2015,89.6,1.7000000000000002,0.1,24.5,4.63,185.40112,2.2,1.86
-26.45,28.085833,12-05-2015,88.9,1.5,0.1,24.38,4.56,187.09636,2.7,1.79
-26.98472222,26.63227778,12-05-2015,93.8,1.9000000000000001,0.1,26.15,6.0899997,185.99608,0.5,1.87
-28.69485,28.23487,12-05-2015,82.3,6.2,0.30000000000000004,22.779999,2.99,169.10068,3.3,2.1499999
-29.615556,27.065278,12-05-2015,82.6,6.5,0.30000000000000004,23.14,3.8,164.79736,0.5,2.18
-28.883333,27.89,12-05-2015,78.8,5.300000000000001,0.30000000000000004,22.56,3.31,168.79912,3.6000001,1.93
-29.1825,23.575556,12-05-2015,94.4,1.9000000000000001,0.1,26.619999,7.1499996,174.79768,0.1,2.09
-30.570833,29.150556,12-05-2015,73.4,13.5,0.7000000000000001,22.26,5.39,149.89877,4.1,2.04
-31.104278,29.399722,12-05-2015,80.5,24.900000000000002,1.2000000000000002,24.99,10.92,142.40057,10.2,2.37
-34.075556,20.145556,12-05-2015,63.8,17.8,0.9,23.289999,10.4,128.3985,1.8000001,1.89
-32.595833,19.009444,12-05-2015,71.6,7.7,0.4,24.59,9.94,139.40129,2.4,1.75
-34.075556,20.145556,26-01-2011,148.40001,6.5,0.30000000000000004,30.83,18.56,262.6993,2.4,2.61
-34.075556,20.145556,23-02-2011,137.0,12.8,0.6000000000000001,29.74,16.63,236.29817,2.2,2.08
-25.436111,31.982222,13-05-2015,83.0,1.8,0.1,31.59,13.84,168.30196,17.800001,0.94
-25.362222,31.956667,13-05-2015,85.1,1.5,0.1,31.8,14.059999,170.39656,17.5,0.98999995
-34.075556,20.145556,28-06-2011,43.7,44.5,2.2,18.96,5.77,121.90375,30.5,1.31
-25.398889,31.610556,13-05-2015,86.3,1.2000000000000002,0.1,31.109999,13.2699995,175.5964,17.5,1.03
-25.14944444,31.94055556,13-05-2015,84.200005,1.3,0.1,31.179998,13.92,172.70306,16.9,0.96
-26.861111,28.884722,13-05-2015,89.3,2.1,0.1,23.769999,3.22,182.7034,3.1000001,2.07
-27.273889,28.49,13-05-2015,89.700005,3.4000000000000004,0.2,24.09,2.79,180.10347,3.8,2.1399999
-27.802778,28.768333,13-05-2015,86.5,4.800000000000001,0.2,23.189999,2.69,174.49612,3.8,2.26
-27.935,26.126667,13-05-2015,91.700005,3.3000000000000003,0.2,25.869999,4.44,180.79623,0.5,1.91
-30.160091,27.40124,13-05-2015,80.4,6.7,0.30000000000000004,22.58,4.67,161.79808,0.6,2.26
-30.336111,27.359444,13-05-2015,79.9,7.7,0.4,22.47,4.71,160.39624,0.6,2.29
-30.568333,29.422778,13-05-2015,72.700005,14.200000000000001,0.7000000000000001,22.67,5.45,148.30133,7.6,1.99
-31.031389,28.883333,13-05-2015,77.1,14.4,0.7000000000000001,24.449999,8.55,146.00296,3.3,2.03
-30.86013889,29.07125,13-05-2015,75.700005,14.8,0.7000000000000001,24.64,8.65,147.39665,3.0,1.9
-30.77586667,29.03221667,13-05-2015,76.5,15.0,0.8,24.43,8.2699995,147.69821,2.8,1.9599999
-33.38056,19.30167,13-05-2015,60.4,19.1,1.0,20.93,8.51,130.50125,4.6,1.6999999
-33.08883333,19.21878333,13-05-2015,70.0,13.200000000000001,0.7000000000000001,20.39,7.5299997,135.7011,3.5,2.48
-25.45963889,28.26430556,13-05-2015,96.3,0.2,0.0,28.01,7.72,191.49747,7.2000003,1.5899999
-29.641944,30.6875,14-05-2015,79.5,11.200000000000001,0.6000000000000001,27.46,12.61,153.004,12.5,1.79
-30.830556,26.921389,14-05-2015,78.1,7.6000000000000005,0.4,22.189999,4.61,157.69852,0.5,2.35
-24.282222,28.090278,14-05-2015,96.1,0.0,0.0,27.4,6.5899997,197.30043,9.6,1.56
-23.658056,31.05,14-05-2015,86.5,0.7000000000000001,0.0,30.109999,13.04,183.80368,10.0,0.88
-27.273889,28.49,14-05-2015,89.700005,3.4000000000000004,0.2,24.09,2.79,180.10347,3.8,2.1399999
-31.000833,26.353056,14-05-2015,77.1,7.0,0.4,21.46,3.62,156.89981,0.4,2.5
-30.534167,24.961944,14-05-2015,85.5,2.4000000000000004,0.1,23.17,5.65,162.3034,0.0,2.52
-33.7075,18.97444444,14-05-2015,66.6,30.3,1.5,23.06,11.11,121.796814,6.6,2.3799999
-29.744167,29.905833,15-05-2015,76.9,7.5,0.4,25.16,6.92,156.10107,15.3,1.77
-29.7775,29.470833,18-05-2015,60.4,35.6,1.8,17.029999,-0.5,137.99945,8.400001,2.18
-29.744167,29.905833,18-05-2015,63.2,35.6,1.8,20.539999,3.49,138.49661,12.6,1.86
-34.065833,20.404167,19-05-2015,45.4,56.800000000000004,2.8000000000000003,20.06,6.8199997,109.89751,10.0,1.5999999
-34.075556,20.145556,23-09-2013,119.3,31.400000000000002,1.6,23.99,11.92,242.60165,9.8,2.11
-24.679167,30.8025,19-05-2015,68.1,11.600000000000001,0.6000000000000001,20.84,5.18,162.00183,27.4,1.79
-25.127778,27.628889,19-05-2015,80.5,14.3,0.7000000000000001,22.96,3.54,168.70132,4.3,2.01
-25.20639,27.558,19-05-2015,80.8,17.400000000000002,0.9,22.82,3.61,168.60352,3.4,2.05
-24.39619444,27.08983333,19-05-2015,83.9,16.0,0.8,23.42,4.02,171.6028,1.7,2.1299999
-24.69514,27.40906,19-05-2015,81.5,18.2,0.9,22.869999,3.84,171.49684,2.2,2.12
-30.733889,29.828333,19-05-2015,65.200005,64.5,3.2,20.07,6.74,127.20041,13.0,2.3
-29.987778,29.851667,19-05-2015,63.5,40.7,2.0,20.109999,3.3899999,135.30173,14.7,1.9699999
-27.02314,28.59389,19-05-2015,68.5,23.200000000000003,1.2000000000000002,18.4,-0.96,154.60144,2.6000001,2.2
-28.141944,26.417778,19-05-2015,70.0,30.1,1.5,18.109999,0.44,148.09756,0.5,2.54
-28.1175,26.719444,19-05-2015,71.6,29.6,1.5,18.35,1.1999999,148.30133,0.5,2.53
-34.092222,21.295278,19-05-2015,48.5,55.2,2.8000000000000003,20.3,6.0699997,109.59595,4.8,1.92
-33.31388889,19.07472222,19-05-2015,45.7,107.30000000000001,5.4,18.8,7.0499997,109.70189,62.2,1.55
-29.161667,23.696389,20-05-2015,73.9,27.5,1.4000000000000001,20.05,2.25,140.20001,0.1,2.44
-22.225556,29.990556,20-05-2015,86.6,1.5,0.1,26.47,8.79,181.09781,0.2,1.65
-24.183889,30.823889,20-05-2015,78.700005,3.9000000000000004,0.2,27.279999,9.91,162.80057,10.5,1.43
-24.058889,31.237222,20-05-2015,72.9,2.6,0.1,26.91,10.16,159.70348,11.900001,1.1999999
-26.03611,30.99778,20-05-2015,72.8,4.9,0.2,22.519999,7.52,165.59608,22.6,1.86
-34.075556,20.145556,09-06-2015,46.2,61.5,3.1,19.189999,6.5699997,110.80217,14.0,1.74
-27.937778,31.209444,20-05-2015,64.8,5.9,0.30000000000000004,22.72,8.61,153.80272,10.7,1.5
-28.404444,30.013056,20-05-2015,67.5,32.300000000000004,1.6,21.15,3.1899998,152.09933,4.9,1.91
-32.595833,19.009444,17-03-2011,111.1,19.3,1.0,27.56,11.78,185.29811,2.3,2.32
-32.595833,19.009444,13-04-2011,111.1,19.3,1.0,27.56,11.78,185.29811,2.3,2.32
-26.880278,26.965,20-05-2015,76.6,20.8,1.0,19.58,1.74,156.19888,1.6,2.53
-32.595833,19.009444,14-06-2011,52.7,73.2,3.7,19.279999,6.42,113.99921,19.1,1.93
-32.595833,19.009444,15-07-2011,50.7,20.200000000000003,1.0,19.369999,5.22,136.70103,13.8,1.4699999
-32.595833,19.009444,11-08-2011,79.5,41.1,2.1,21.1,6.0,160.29607,10.900001,2.44
-32.595833,19.009444,05-10-2011,148.1,9.700000000000001,0.5,26.109999,10.349999,255.40344,7.8,2.96
-28.96362,19.15486,20-05-2015,83.4,10.9,0.5,22.13,6.94,144.20177,0.0,2.57
-34.405833,19.600556,20-05-2015,47.9,92.80000000000001,4.6000000000000005,16.9,8.17,104.2005,45.100002,3.1999998
-33.13083,18.86278,20-05-2015,51.5,97.2,4.9,18.88,8.11,107.696945,46.2,2.1699998
-27.5275,30.858056,21-05-2015,67.700005,5.0,0.30000000000000004,21.17,5.45,159.59753,9.6,1.9
-30.13573889,30.67422222,21-05-2015,72.3,64.2,3.2,23.84,12.38,131.50372,12.8,2.4199998
-32.595833,19.009444,10-04-2012,114.8,42.0,2.1,28.33,11.5,178.49936,4.2000003,2.59
-32.595833,19.009444,08-05-2012,69.6,12.100000000000001,0.6000000000000001,22.789999,8.62,141.4972,3.9,1.7199999
-27.38972222,26.46388889,21-05-2015,75.3,37.0,1.8,19.74,1.68,155.0986,0.5,2.4299998
-32.595833,19.009444,24-07-2012,72.3,69.4,3.5,18.92,5.52,155.99902,8.0,2.55
-32.595833,19.009444,22-08-2012,93.6,24.5,1.2000000000000002,22.05,7.1,207.10272,6.9,2.02
-27.398611,26.614722,21-05-2015,76.4,36.7,1.8,19.859999,2.03,154.69925,0.5,2.47
-28.376944,24.303056,21-05-2015,75.6,26.200000000000003,1.3,20.46,2.4199998,148.20352,0.2,2.4199998
-34.250556,20.9925,21-05-2015,50.5,59.7,3.0,20.039999,7.0099998,108.69942,7.9,2.6299999
-34.329722,18.990278,21-05-2015,48.0,136.9,6.800000000000001,16.22,8.75,104.50206,90.9,3.9599998
-32.94583,18.33667,21-05-2015,51.600002,79.10000000000001,4.0,18.3,8.72,108.90317,27.0,2.96
-27.4,26.624722,21-05-2015,76.4,36.7,1.8,19.859999,2.03,154.69925,0.5,2.47
-27.902778,24.615556,22-05-2015,76.9,22.1,1.1,20.72,2.71,152.19713,0.2,2.37
-29.803611,30.516111,22-05-2015,63.7,50.300000000000004,2.5,21.35,6.18,135.49733,11.400001,2.1399999
-33.501667,21.624167,23-05-2015,57.5,34.9,1.7000000000000002,18.72,4.43,113.89926,0.1,2.27
-25.99136,27.84208,25-05-2015,75.5,15.3,0.8,19.439999,2.35,162.4012,4.6,2.33
-26.970278,27.211111,25-05-2015,75.9,20.5,1.0,19.18,1.48,156.10107,1.7,2.52
-32.595833,19.009444,20-08-2013,94.0,27.700000000000003,1.4000000000000001,20.82,6.39,206.39725,11.400001,2.35
-26.880278,26.965,25-05-2015,76.6,20.8,1.0,19.58,1.74,156.19888,1.6,2.53
-32.595833,19.009444,08-10-2013,146.5,9.700000000000001,0.5,26.22,11.05,258.79752,9.400001,3.04
-26.73806,27.59194,25-05-2015,73.0,18.7,0.9,18.48,0.90999997,158.09789,2.1000001,2.4099998
-26.45,28.085833,25-05-2015,74.4,18.8,0.9,18.779999,0.76,159.59753,2.5,2.47
-27.01011111,26.69808333,26-05-2015,76.700005,26.1,1.3,19.58,2.1699998,156.19888,0.5,2.52
-29.380556,30.2775,26-05-2015,62.5,33.0,1.7000000000000002,20.02,3.6399999,142.19681,10.6,1.93
-26.861111,28.884722,26-05-2015,66.6,17.6,0.9,18.01,-0.95,156.802,2.9,2.19
-26.648056,27.089444,26-05-2015,76.0,19.6,1.0,19.43,1.43,158.49725,1.9,2.45
-32.595833,19.009444,24-06-2014,53.100002,53.900000000000006,2.7,19.17,5.66,123.69713,4.2000003,1.76
-32.595833,19.009444,23-09-2014,164.40001,1.1,0.1,28.76,11.639999,272.69763,3.4,3.07
-26.98472222,26.63227778,26-05-2015,77.200005,25.900000000000002,1.3,19.68,2.26,156.00328,0.5,2.53
-28.141944,26.417778,26-05-2015,70.0,30.1,1.5,18.109999,0.44,148.09756,0.5,2.54
-25.45963889,28.26430556,26-05-2015,79.9,8.4,0.4,22.89,3.75,165.89764,6.3,1.9599999
-25.81048333,27.90955222,27-05-2015,76.8,12.200000000000001,0.6000000000000001,20.92,3.1999998,164.2024,4.8,2.1
-32.595833,19.009444,09-06-2015,49.0,77.80000000000001,3.9000000000000004,19.4,6.35,116.002014,27.4,1.5799999
-32.595833,19.009444,21-07-2015,71.200005,58.800000000000004,2.9000000000000004,19.82,5.5299997,153.80272,18.5,2.04
-32.595833,19.009444,18-08-2015,99.200005,9.1,0.5,23.949999,9.11,199.90036,13.5,2.31
-22.225556,29.990556,27-05-2015,86.6,1.5,0.1,26.47,8.79,181.09781,0.2,1.65
-24.282222,28.090278,27-05-2015,81.0,6.4,0.30000000000000004,22.81,2.2,171.09747,8.400001,2.1499999
-28.747778,31.745833,27-05-2015,64.200005,44.0,2.2,24.43,11.809999,140.69717,3.4,1.8499999
-27.00222,28.76528,27-05-2015,65.9,22.400000000000002,1.1,17.93,-1.25,154.69925,2.6000001,2.1599998
-27.273889,28.49,27-05-2015,66.4,32.4,1.6,17.84,-1.53,152.49869,3.5,2.2
-29.033333,23.983333,27-05-2015,74.0,28.1,1.4000000000000001,20.07,1.99,142.099,0.1,2.45
-33.08883333,19.21878333,15-10-2013,133.90001,13.600000000000001,0.7000000000000001,21.56,8.21,260.30338,12.900001,3.54
-25.57877778,29.12747222,28-05-2015,80.3,7.1000000000000005,0.4,23.14,3.11,167.29947,6.1,1.9499999
-29.744167,29.905833,29-05-2015,63.2,35.6,1.8,20.539999,3.49,138.49661,12.6,1.86
-28.768056,20.720556,29-05-2015,82.9,13.3,0.7000000000000001,21.48,5.2999997,142.0012,0.0,2.58
-22.225556,29.990556,01-06-2015,86.6,1.5,0.1,26.47,8.79,181.09781,0.2,1.65
-33.08883333,19.21878333,23-06-2014,56.5,57.800000000000004,2.9000000000000004,15.679999,3.01,123.49925,11.6,2.6299999
-26.510278,28.351389,01-06-2015,76.5,15.600000000000001,0.8,19.46,0.55,159.00256,3.1000001,2.49
-33.08883333,19.21878333,12-08-2014,66.3,64.8,3.2,16.97,5.22,156.29718,10.7,2.4099998
-33.08883333,19.21878333,10-09-2014,103.4,19.400000000000002,1.0,20.17,5.5699997,216.89665,8.6,3.21
-33.08883333,19.21878333,22-10-2014,168.40001,27.5,1.4000000000000001,24.48,10.21,303.40137,6.3,3.9199998
-33.08883333,19.21878333,20-11-2014,198.90001,1.7000000000000002,0.1,27.48,12.15,341.6986,5.6,3.8
-33.08883333,19.21878333,14-01-2015,205.3,9.3,0.5,29.49,13.37,336.79956,5.0,3.46
-33.08883333,19.21878333,18-02-2015,152.2,3.0,0.1,28.59,12.75,250.60284,4.1,2.9299998
-33.08883333,19.21878333,19-03-2015,99.3,3.3000000000000003,0.2,23.0,8.91,193.10306,3.8,2.6
-33.08883333,19.21878333,15-04-2015,99.3,3.3000000000000003,0.2,23.0,8.91,193.10306,3.8,2.6
-27.671111,27.236944,01-06-2015,75.8,28.0,1.4000000000000001,19.1,1.4399999,151.3984,0.5,2.57
-33.08883333,19.21878333,19-08-2015,99.1,14.700000000000001,0.7000000000000001,19.85,6.23,199.50099,14.8,3.51
-33.08883333,19.21878333,16-09-2015,99.1,14.700000000000001,0.7000000000000001,19.85,6.23,199.50099,14.8,3.51
-30.568333,29.422778,01-06-2015,61.3,47.900000000000006,2.4000000000000004,17.75,1.3,127.80353,6.7000003,2.21
-33.08883333,19.21878333,25-11-2015,200.1,11.0,0.6000000000000001,28.91,12.849999,341.39627,7.5,3.24
-31.396,29.2651,01-06-2015,75.700005,65.10000000000001,3.3000000000000003,22.24,10.219999,120.40314,6.2000003,2.85
-25.127778,27.628889,02-06-2015,80.5,14.3,0.7000000000000001,22.96,3.54,168.70132,4.3,2.01
-25.20639,27.558,02-06-2015,80.8,17.400000000000002,0.9,22.82,3.61,168.60352,3.4,2.05
-32.502778,19.535833,13-06-2011,59.2,63.800000000000004,3.2,18.76,4.94,114.79756,1.9,2.27
-24.69514,27.40906,02-06-2015,81.5,18.2,0.9,22.869999,3.84,171.49684,2.2,2.12
-27.935,26.126667,02-06-2015,71.5,26.1,1.3,18.71,-0.22999999,151.3984,0.5,2.56
-28.1175,26.719444,02-06-2015,71.6,29.6,1.5,18.35,1.1999999,148.30133,0.5,2.53
-27.398611,26.614722,02-06-2015,76.4,36.7,1.8,19.859999,2.03,154.69925,0.5,2.47
-30.160091,27.40124,02-06-2015,57.5,55.900000000000006,2.8000000000000003,15.48,0.64,127.102615,0.6,2.37
-30.336111,27.359444,02-06-2015,56.5,53.7,2.7,15.15,0.31,126.19794,0.6,2.44
-31.104278,29.399722,02-06-2015,68.5,66.8,3.3000000000000003,20.289999,7.22,122.09837,9.400001,2.69
-32.502778,19.535833,27-07-2012,77.3,52.300000000000004,2.6,18.85,4.3399997,161.79977,0.90000004,2.5
-34.031944,22.053333,02-06-2015,57.4,54.2,2.7,20.71,8.679999,109.70189,1.1,2.5
-34.039722,22.133333,02-06-2015,57.9,56.1,2.8000000000000003,20.82,9.19,109.400345,1.2,2.59
-34.02861,22.22222,02-06-2015,61.3,58.1,2.9000000000000004,20.51,9.2699995,109.70189,1.3000001,2.98
-28.338333,31.373611,02-06-2015,64.6,10.100000000000001,0.5,23.289999,10.08,148.7985,8.0,1.53
-28.068333,31.55,02-06-2015,62.600002,6.9,0.30000000000000004,24.519999,10.87,149.70316,7.8,1.26
-27.4,26.624722,02-06-2015,76.4,36.7,1.8,19.859999,2.03,154.69925,0.5,2.47
-30.830556,26.921389,03-06-2015,56.8,51.300000000000004,2.6,15.45,0.04,124.99985,0.5,2.61
-24.670833,28.560833,03-06-2015,78.8,5.0,0.30000000000000004,22.619999,3.4199998,170.79593,8.5,1.9799999
-24.39619444,27.08983333,03-06-2015,83.9,16.0,0.8,23.42,4.02,171.6028,1.7,2.1299999
-28.75,30.442778,03-06-2015,67.8,25.900000000000002,1.3,23.49,7.0099998,148.39912,4.7000003,1.6899999
-29.161667,30.629722,03-06-2015,60.600002,47.400000000000006,2.4000000000000004,19.119999,5.5699997,142.49837,9.400001,2.0
-27.802778,28.768333,03-06-2015,62.9,31.0,1.6,16.91,-1.27,148.8963,3.3,2.28
-31.000833,26.353056,03-06-2015,57.8,48.400000000000006,2.4000000000000004,15.44,-0.93,124.39674,0.4,2.86
-30.679722,26.7125,03-06-2015,59.9,48.900000000000006,2.4000000000000004,16.64,0.41,125.700775,0.4,2.62
-30.570833,29.150556,03-06-2015,60.600002,40.900000000000006,2.0,16.67,1.14,127.29822,3.7,2.32
-28.058889,30.373611,03-06-2015,67.3,34.7,1.7000000000000002,20.3,3.48,155.0986,6.3,2.04
-28.760833,17.730278,04-06-2015,84.700005,7.4,0.4,23.32,9.75,146.40231,0.0,2.27
-32.502778,19.535833,09-06-2014,64.6,44.0,2.2,19.41,4.68,121.100006,0.5,2.59
-28.44555556,32.325,28-07-2015,85.5,6.5,0.30000000000000004,25.46,13.86,174.79768,27.5,2.29
-27.273889,28.49,04-06-2015,66.4,32.4,1.6,17.84,-1.53,152.49869,3.5,2.2
-27.573056,24.746389,04-06-2015,77.3,21.5,1.1,20.5,2.34,154.29988,0.3,2.44
-28.376944,24.303056,04-06-2015,75.6,26.200000000000003,1.3,20.46,2.4199998,148.20352,0.2,2.4199998
-31.031389,28.883333,04-06-2015,68.3,46.2,2.3000000000000003,19.82,4.92,122.897095,3.1000001,2.49
-30.86013889,29.07125,04-06-2015,65.0,49.6,2.5,19.76,5.0499997,124.502686,2.8,2.23
-32.502778,19.535833,13-04-2015,116.3,2.8000000000000003,0.1,27.449999,11.13,198.19696,0.4,2.4199998
-30.77586667,29.03221667,04-06-2015,64.5,47.300000000000004,2.4000000000000004,19.529999,4.81,125.399216,2.6000001,2.18
-32.502778,19.535833,08-06-2015,55.600002,63.6,3.2,18.939999,4.94,118.39818,5.2000003,1.9399999
-27.902778,24.615556,05-06-2015,76.9,22.1,1.1,20.72,2.71,152.19713,0.2,2.37
-32.502778,19.535833,17-08-2015,113.6,5.9,0.30000000000000004,24.17,8.139999,208.70258,3.0,2.8899999
-31.554722,29.245556,05-06-2015,84.5,66.4,3.3000000000000003,22.619999,10.71,118.90349,8.400001,3.33
-32.502778,19.535833,19-10-2015,206.0,6.9,0.30000000000000004,29.779999,12.099999,313.89743,2.3,3.9299998
-25.99136,27.84208,08-06-2015,75.5,15.3,0.8,19.439999,2.35,162.4012,4.6,2.33
-31.5653,18.3306,05-01-2011,218.2,2.1,0.1,31.17,16.65,331.698,0.3,4.61
-31.5653,18.3306,09-02-2011,174.90001,1.6,0.1,31.189999,17.5,286.30228,0.3,3.9499998
-31.5653,18.3306,16-03-2011,166.40001,6.7,0.30000000000000004,30.64,16.26,246.40018,0.3,3.46
-31.5653,18.3306,12-04-2011,119.1,13.9,0.7000000000000001,26.68,12.44,190.09616,0.3,3.3
-26.970278,27.211111,08-06-2015,75.9,20.5,1.0,19.18,1.48,156.10107,1.7,2.52
-26.880278,26.965,08-06-2015,76.6,20.8,1.0,19.58,1.74,156.19888,1.6,2.53
-26.73806,27.59194,08-06-2015,73.0,18.7,0.9,18.48,0.90999997,158.09789,2.1000001,2.4099998
-26.45,28.085833,08-06-2015,74.4,18.8,0.9,18.779999,0.76,159.59753,2.5,2.47
-33.818056,19.694722,08-06-2015,51.0,90.2,4.5,18.6,6.0499997,112.00026,38.100002,2.23
-31.5653,18.3306,09-11-2011,188.7,8.6,0.4,26.92,11.87,313.59662,0.3,5.2799997
-31.5653,18.3306,21-12-2011,222.7,0.7000000000000001,0.0,31.98,17.21,327.3986,0.3,4.44
-31.5653,18.3306,17-01-2012,189.3,1.3,0.1,30.97,15.49,307.096,0.3,4.56
-31.5653,18.3306,15-02-2012,189.3,1.3,0.1,30.97,15.49,307.096,0.3,4.56
-31.5653,18.3306,13-03-2012,169.5,5.4,0.30000000000000004,30.519999,15.58,244.49706,0.3,3.82
-31.5653,18.3306,17-04-2012,88.6,5.0,0.2,23.83,9.719999,147.0038,0.2,3.05
-31.5653,18.3306,17-05-2012,66.5,41.0,2.1,20.91,8.29,120.30406,0.2,3.03
-31.5653,18.3306,29-05-2012,66.5,41.0,2.1,20.91,8.29,120.30406,0.2,3.03
-27.01011111,26.69808333,09-06-2015,76.700005,26.1,1.3,19.58,2.1699998,156.19888,0.5,2.52
-25.73411,27.21422,09-06-2015,81.8,19.1,1.0,20.76,3.06,163.29773,2.5,2.46
-27.363611,31.783333,09-06-2015,66.1,4.2,0.2,26.13,10.8,152.80025,12.6,1.25
-26.861111,28.884722,09-06-2015,66.6,17.6,0.9,18.01,-0.95,156.802,2.9,2.19
-31.5653,18.3306,23-10-2012,200.5,10.600000000000001,0.5,28.75,13.429999,321.49982,0.2,5.0
-31.5653,18.3306,13-11-2012,200.5,10.600000000000001,0.5,28.75,13.429999,321.49982,0.2,5.0
-31.5653,18.3306,04-12-2012,203.2,13.100000000000001,0.7000000000000001,29.98,16.119999,328.19928,0.2,3.98
-31.5653,18.3306,26-03-2013,122.9,16.5,0.8,26.96,11.94,191.60309,0.2,3.34
-31.5653,18.3306,23-04-2013,91.9,14.5,0.7000000000000001,25.23,11.259999,150.2964,0.2,3.11
-31.5653,18.3306,21-05-2013,68.4,54.7,2.7,20.25,7.33,122.99892,0.2,3.6699998
-27.00222,28.76528,09-06-2015,65.9,22.400000000000002,1.1,17.93,-1.25,154.69925,2.6000001,2.1599998
-27.02314,28.59389,09-06-2015,68.5,23.200000000000003,1.2000000000000002,18.4,-0.96,154.60144,2.6000001,2.2
-31.5653,18.3306,28-01-2014,186.8,1.0,0.0,31.67,17.289999,298.99866,0.2,4.44
-31.5653,18.3306,12-02-2014,186.8,1.0,0.0,31.67,17.289999,298.99866,0.2,4.44
-31.5653,18.3306,04-03-2014,166.0,9.1,0.5,29.26,14.179999,246.89958,0.2,3.79
-31.5653,18.3306,01-04-2014,121.6,5.800000000000001,0.30000000000000004,28.15,13.429999,192.50021,0.2,3.1899998
-31.5653,18.3306,13-05-2014,95.4,15.700000000000001,0.8,25.06,11.719999,140.79689,0.2,3.55
-26.648056,27.089444,09-06-2015,76.0,19.6,1.0,19.43,1.43,158.49725,1.9,2.45
-26.98472222,26.63227778,09-06-2015,77.200005,25.900000000000002,1.3,19.68,2.26,156.00328,0.5,2.53
-27.935,26.126667,09-06-2015,71.5,26.1,1.3,18.71,-0.22999999,151.3984,0.5,2.56
-28.141944,26.417778,09-06-2015,70.0,30.1,1.5,18.109999,0.44,148.09756,0.5,2.54
-31.5653,18.3306,21-10-2014,183.90001,12.3,0.6000000000000001,27.16,13.44,305.5038,0.2,4.7799997
-31.5653,18.3306,25-11-2014,213.1,0.6000000000000001,0.0,29.73,14.589999,342.69623,0.2,4.56
-31.5653,18.3306,27-01-2015,187.40001,0.1,0.0,30.429998,14.66,308.29825,0.2,4.5299997
-31.5653,18.3306,17-02-2015,169.6,1.2000000000000002,0.1,31.47,15.67,253.49617,0.2,3.3799999
-31.5653,18.3306,17-03-2015,119.1,3.5,0.2,26.91,12.48,199.99815,0.2,3.29
-31.5653,18.3306,14-04-2015,119.1,3.5,0.2,26.91,12.48,199.99815,0.2,3.29
-31.5653,18.3306,12-05-2015,89.5,2.0,0.1,25.74,10.88,147.29886,0.2,2.77
-31.5653,18.3306,09-06-2015,66.5,58.0,2.9000000000000004,20.51,8.389999,120.29718,0.2,3.0
-28.1175,26.719444,09-06-2015,71.6,29.6,1.5,18.35,1.1999999,148.30133,0.5,2.53
-29.160278,26.573333,09-06-2015,65.8,35.6,1.8,17.51,-0.35,139.49908,0.4,2.49
-31.5653,18.3306,15-09-2015,111.6,3.2,0.2,24.32,10.78,204.30147,0.2,3.24
-31.5653,18.3306,20-10-2015,196.6,4.7,0.2,27.849998,12.88,313.89743,0.2,5.2799997
-31.5653,18.3306,24-11-2015,214.3,2.1,0.1,31.24,15.36,335.60147,0.2,3.9499998
-32.601389,18.750556,10-05-2011,70.9,34.300000000000004,1.7000000000000002,24.6,11.599999,119.20039,1.9,1.9499999
-32.601389,18.750556,13-06-2011,60.100002,76.0,3.8000000000000003,19.25,7.35,110.60025,14.0,2.84
-32.601389,18.750556,12-07-2011,57.100002,19.900000000000002,1.0,19.3,6.22,138.10013,10.5,2.05
-32.601389,18.750556,10-08-2011,80.700005,41.900000000000006,2.1,20.859999,6.66,160.39883,8.5,2.73
-32.601389,18.750556,06-09-2011,103.0,9.4,0.5,23.26,8.19,214.1971,7.1,2.4099998
-32.601389,18.750556,03-11-2011,185.0,17.6,0.9,28.119999,12.0,305.69998,5.4,3.83
-32.601389,18.750556,29-05-2012,57.0,60.800000000000004,3.0,19.82,7.4199996,110.80229,4.0,2.51
-32.601389,18.750556,03-07-2012,51.3,38.300000000000004,1.9000000000000001,17.49,5.0699997,125.099884,3.7,2.06
-32.601389,18.750556,31-07-2012,72.0,70.7,3.5,18.69,6.2,155.99902,3.4,2.81
-32.601389,18.750556,28-08-2012,93.1,27.400000000000002,1.4000000000000001,21.66,7.72,203.59776,3.2,2.24
-32.601389,18.750556,26-09-2012,153.5,13.3,0.7000000000000001,25.439999,11.0199995,264.7016,3.0,3.83
-32.601389,18.750556,23-10-2012,195.0,8.3,0.4,30.09,13.469999,314.70233,2.8,3.6599998
-28.69485,28.23487,09-06-2015,61.5,42.6,2.1,16.15,-0.47,142.099,2.9,2.4199998
-32.601389,18.750556,16-07-2013,54.9,25.5,1.3,19.93,7.46,128.99828,12.8,1.9799999
-32.601389,18.750556,13-08-2013,72.700005,80.9,4.0,18.83,6.7999997,140.5004,16.9,3.02
-32.601389,18.750556,10-09-2013,92.200005,31.1,1.6,20.369999,7.0299997,202.89694,12.0,2.58
-32.601389,18.750556,09-10-2013,148.1,10.0,0.5,25.849998,11.42,259.1019,9.400001,3.4099998
