green,blue,red,nir08,swir16,swir22,Latitude,Longitude,Sample Date
10064.5,8576.0,10763.5,14393.5,15079.0,13083.0,-23.281,30.54305556,13-11-2014
10003.0,8822.0,9966.5,16508.0,15316.0,13088.0,-27.5275,30.858056,13-11-2014
9919.5,8873.0,10338.0,13819.5,14547.5,12170.5,-27.00222,28.76528,13-11-2014
8901.0,8154.0,8906.5,13087.0,9903.5,8625.0,-27.273889,28.49,13-11-2014
8604.5,7889.0,8276.0,17641.5,11105.5,9279.5,-27.4275,28.525833,13-11-2014
10093.0,8849.5,10512.0,15455.5,16094.0,13147.5,-27.3,28.586944,13-11-2014
9960.0,8843.5,11062.5,13894.0,15969.5,14576.5,-24.679167,30.8025,14-11-2014
10475.0,9367.0,11196.5,15950.5,17501.0,14976.0,-26.98472222,26.63227778,14-11-2014
8976.0,8257.5,8836.5,14391.5,12966.0,10700.0,-25.49037,30.6986,17-11-2014
10198.0,8788.5,9965.0,16821.0,14365.0,12427.5,-27.671111,27.236944,17-11-2014
10113.5,8322.5,10636.5,10932.5,8696.5,8082.5,-29.042222,24.6,17-11-2014
10086.5,8859.5,10639.5,15210.5,15193.5,13212.0,-29.033333,23.983333,17-11-2014
9479.5,8580.5,9653.5,14495.0,13893.0,11762.0,-25.447222,30.711667,17-11-2014
10417.5,9375.0,11625.5,15557.0,18713.5,16533.5,-25.127778,27.628889,18-11-2014
10262.5,9098.5,10597.5,16437.5,14819.0,12359.5,-25.20639,27.558,18-11-2014
10026.0,8490.0,10427.0,14524.5,13145.0,11103.5,-24.69514,27.40906,18-11-2014
9202.5,8422.0,9536.0,11779.5,12232.5,10774.0,-26.006389,29.253889,18-11-2014
9714.5,8492.0,9353.0,17932.0,14001.5,11248.5,-25.513889,31.224444,18-11-2014
10407.5,9084.5,10719.5,16980.5,16593.5,13902.5,-25.398889,31.610556,18-11-2014
11095.5,9978.5,11603.5,15947.0,17106.0,14632.0,-28.141944,26.417778,18-11-2014
4772.5,4599.0,4772.0,5374.0,5280.5,4667.0,-28.1175,26.719444,18-11-2014
9666.0,8577.0,9950.5,16152.5,13416.5,11578.0,-29.028629,24.638389,18-11-2014
10994.0,9613.5,11720.0,12616.5,11489.0,10628.5,-28.338333,31.373611,18-11-2014
9965.0,8731.0,10590.5,15430.5,16712.5,14314.5,-28.068333,31.55,18-11-2014
9329.5,8290.0,9039.0,17188.5,13515.0,10318.5,-29.641944,30.6875,19-11-2014
9724.0,8602.5,10026.0,13702.5,12819.5,10918.5,-24.39619444,27.08983333,19-11-2014
9871.0,8533.0,9986.5,13614.0,12133.5,10472.5,-25.681111,31.783333,19-11-2014
10293.0,9317.0,10862.0,15631.0,15079.0,12620.0,-28.44555556,32.325,14-01-2015
9601.5,8546.5,10015.0,15377.5,15650.5,13326.0,-29.161667,30.629722,19-11-2014
10369.0,9161.0,11211.5,15485.0,17824.0,14875.5,-26.45,28.085833,19-11-2014
8854.0,7981.5,8591.0,8564.5,8475.0,8442.0,-27.38972222,26.46388889,19-11-2014
9461.0,8196.5,9491.5,15705.0,14034.5,11532.0,-27.398611,26.614722,19-11-2014
9886.0,8842.0,10459.5,14441.5,15269.0,13463.5,-25.57877778,29.12747222,19-11-2014
9554.0,8834.0,9354.0,13936.0,11752.5,10351.5,-26.03611,30.99778,20-11-2014
11190.5,9471.0,11872.5,14577.0,15429.5,13450.5,-28.75,30.442778,20-11-2014
9523.5,8448.0,9660.5,13511.0,13927.0,11870.0,-26.861111,28.884722,20-11-2014
10198.0,8788.5,9965.0,16821.0,14365.0,12427.5,-27.671111,27.236944,20-11-2014
11201.0,10245.0,11805.0,14661.0,16359.5,14134.0,-28.376944,24.303056,20-11-2014
10861.5,9696.5,11696.0,14085.5,14745.5,12987.5,-29.160278,26.573333,20-11-2014
10416.5,9102.0,11247.5,16149.0,17704.0,14513.0,-28.308889,31.9025,20-11-2014
9793.5,8696.5,9407.5,18084.0,15427.0,11894.5,-24.9675,31.516667,21-11-2014
9899.5,8747.5,9798.0,15487.0,13733.0,11105.5,-28.058889,30.373611,22-11-2014
10707.5,9043.5,11373.5,13430.5,14454.5,12563.0,-23.23572222,27.717,24-11-2014
9444.0,8597.0,9257.5,16032.5,13509.0,10859.0,-25.99136,27.84208,24-11-2014
10180.0,9254.0,10100.0,16792.5,14473.0,11656.0,-27.671111,27.236944,24-11-2014
9304.5,8113.0,8784.5,18506.5,13435.0,10261.5,-31.554722,29.245556,24-11-2014
9068.5,8298.5,9130.0,15519.5,12813.0,10513.5,-33.818056,19.694722,24-11-2014
11949.0,10083.5,13792.5,17136.0,18814.0,17182.0,-32.502778,19.535833,24-11-2014
9542.0,8962.0,9436.0,14020.5,11569.5,9656.5,-27.01011111,26.69808333,25-11-2014
9549.0,8317.0,9368.5,14819.0,13500.0,11143.5,-31.860278,18.6875,25-11-2014
10071.5,9134.0,10362.5,14940.5,13415.5,11420.0,-22.91028,29.61111,25-11-2014
,,,,,,-26.970278,27.211111,25-11-2014
10123.5,9268.5,10517.0,15089.5,17307.5,14145.0,-26.880278,26.965,25-11-2014
10227.5,9198.5,10274.5,14447.0,12813.5,11042.5,-28.1175,26.719444,25-11-2014
8910.5,8050.0,8397.5,17073.0,11772.5,9539.5,-30.568333,29.422778,25-11-2014
10069.5,8772.5,10064.5,14478.5,13329.0,10874.5,-30.570833,29.150556,25-11-2014
9744.5,8473.0,10050.0,14375.0,11458.0,9682.0,-31.104278,29.399722,25-11-2014
9476.5,8385.5,9061.5,15028.5,11809.0,9569.5,-33.501667,21.624167,25-11-2014
10588.0,9510.0,11342.0,15119.0,17116.0,13936.5,-34.075556,20.145556,25-11-2014
9181.0,8105.5,9126.0,15884.0,12658.5,10357.5,-32.595833,19.009444,25-11-2014
10311.5,8971.0,11108.0,16507.0,16095.0,13255.5,-25.45963889,28.26430556,25-11-2014
9230.5,8619.5,9366.0,13165.5,12162.5,10513.5,-25.81048333,27.90955222,26-11-2014
,,,,,,-24.282222,28.090278,26-11-2014
10068.5,8782.5,10964.0,14647.5,16661.5,13962.5,-23.763056,27.908611,26-11-2014
8832.5,7944.5,8122.5,20495.0,12083.0,9212.5,-26.905,32.324722,26-11-2014
9808.5,8722.5,9924.5,15196.0,15727.0,13152.5,-27.602222,29.942778,26-11-2014
10126.0,8974.0,10256.5,15093.5,14623.0,11994.0,-27.00222,28.76528,26-11-2014
,,,,,,-26.73806,27.59194,26-11-2014
10369.0,9161.0,11211.5,15485.0,17824.0,14875.5,-26.45,28.085833,26-11-2014
10128.0,9290.0,10439.0,14349.0,13328.0,11440.0,-29.042222,24.6,26-11-2014
,,,,,,-29.033333,23.983333,26-11-2014
10419.0,8546.5,11927.5,16175.5,13146.0,11325.0,-31.031389,28.883333,26-11-2014
10653.0,9216.5,11373.0,16230.5,11681.0,10147.5,-30.86013889,29.07125,26-11-2014
10162.5,9031.5,10378.5,16370.5,16218.5,12633.0,-30.77586667,29.03221667,26-11-2014
9253.5,8369.5,9360.5,14004.5,14211.0,11532.5,-34.250556,20.9925,26-11-2014
10152.5,8910.0,10333.5,15674.5,15514.5,12739.0,-33.38056,19.30167,26-11-2014
10410.5,9351.5,10561.5,16520.5,18404.5,14617.0,-27.169444,29.233889,27-11-2014
9827.5,8820.0,9799.5,16174.5,15928.0,13095.5,-26.861111,28.884722,27-11-2014
9898.5,8648.0,9923.5,16942.0,13226.5,11334.0,-29.028629,24.638389,27-11-2014
9231.5,8178.5,9184.5,17588.0,12272.0,9886.0,-32.94583,18.33667,27-11-2014
9745.0,8340.5,9821.5,12132.0,11271.5,10310.0,-23.838611,31.640833,28-11-2014
9787.5,8729.5,9655.0,14951.0,12215.5,10039.0,-29.744167,29.905833,28-11-2014
9542.5,8757.0,9265.5,16562.0,14672.5,11226.5,-26.648056,27.089444,28-11-2014
,,,,,,-28.116667,26.725278,28-11-2014
9535.0,8431.0,9419.0,16080.5,13977.5,11645.0,-27.573056,24.746389,28-11-2014
9787.5,8729.5,9655.0,14951.0,12215.5,10039.0,-29.744167,29.905833,01-12-2014
9165.0,8209.0,8672.5,17204.5,13584.5,10715.5,-29.380556,30.2775,01-12-2014
,,,,,,-26.970278,27.211111,01-12-2014
,,,,,,-29.160278,26.573333,01-12-2014
9542.0,8962.0,9436.0,14020.5,11569.5,9656.5,-27.01011111,26.69808333,02-12-2014
8211.0,7987.0,8283.0,11901.0,9651.0,8300.0,-34.065833,20.404167,02-12-2014
9743.0,8892.0,10484.0,14181.5,16603.5,14675.5,-25.127778,27.628889,02-12-2014
9915.0,9028.5,10052.0,13772.0,13168.5,10787.5,-24.69514,27.40906,02-12-2014
9204.5,8434.5,8829.5,16484.5,12568.0,9961.5,-25.49037,30.6986,02-12-2014
9827.5,8820.0,9799.5,16174.5,15928.0,13095.5,-26.861111,28.884722,02-12-2014
9542.5,8757.0,9265.5,16562.0,14672.5,11226.5,-26.648056,27.089444,02-12-2014
10123.5,9268.5,10517.0,15089.5,17307.5,14145.0,-26.880278,26.965,02-12-2014
10282.5,9422.5,10660.0,15101.0,15913.0,13289.0,-26.98472222,26.63227778,02-12-2014
10242.5,8579.0,9875.5,17799.5,14272.0,11887.0,-27.671111,27.236944,02-12-2014
9107.5,8284.5,9198.0,15567.5,12821.5,10658.0,-28.69485,28.23487,02-12-2014
9585.5,8458.0,9694.5,16171.0,10014.0,8754.0,-29.615556,27.065278,02-12-2014
9603.5,8463.0,9720.5,16461.5,13454.5,11123.5,-28.883333,27.89,02-12-2014
10054.5,8533.5,10010.5,20070.0,16292.5,12919.5,-34.092222,21.295278,02-12-2014
9661.5,8729.0,9960.5,13876.0,14511.0,12009.0,-33.31388889,19.07472222,02-12-2014
9469.0,8702.5,9694.0,13437.5,12576.5,10990.0,-33.7075,18.97444444,02-12-2014
10082.0,8918.5,10335.0,15119.5,13115.0,10967.0,-25.20639,27.558,03-12-2014
10218.5,9191.0,10854.5,14702.5,16531.0,13656.0,-25.73411,27.21422,03-12-2014
9481.5,8121.0,8802.0,18998.0,13439.0,10178.0,-26.45,28.085833,03-12-2014
8987.5,8029.0,8914.5,12901.0,9939.0,8570.0,-27.273889,28.49,03-12-2014
9110.5,8050.5,9287.0,14966.0,11715.0,9748.5,-27.4275,28.525833,03-12-2014
10339.5,8968.5,10658.5,16571.0,16767.5,13436.5,-27.3,28.586944,03-12-2014
10203.0,9149.0,10514.5,15632.5,14231.5,11724.0,-30.160091,27.40124,03-12-2014
9085.5,8514.0,9770.0,10947.5,7950.0,7838.0,-30.336111,27.359444,03-12-2014
9620.0,7985.0,9184.5,20396.5,14787.5,11160.5,-34.039722,22.133333,03-12-2014
8770.0,7870.5,8406.5,16815.0,11917.5,9744.5,-34.02861,22.22222,03-12-2014
10167.0,8912.5,10561.0,17724.0,17359.5,13360.0,-34.405833,19.600556,03-12-2014
10538.0,9306.5,11213.0,16348.0,15856.5,13327.0,-33.13083,18.86278,03-12-2014
10367.0,9296.0,11414.0,16677.5,17339.5,14038.5,-33.464444,18.740556,03-12-2014
9334.0,8468.5,9384.5,11429.0,10697.0,9436.0,-30.830556,26.921389,04-12-2014
10552.5,9483.5,11598.0,16055.0,18064.0,15854.0,-25.362222,31.956667,04-12-2014
10446.5,8853.5,10319.5,18381.0,16236.5,13048.0,-27.902778,24.615556,04-12-2014
10709.5,9147.0,10789.0,15293.0,15628.5,13592.0,-28.376944,24.303056,04-12-2014
,,,,,,-29.160278,26.573333,04-12-2014
9008.0,8147.5,9732.5,11053.0,7819.0,7669.5,-30.679722,26.7125,04-12-2014
9714.0,8947.5,9897.0,15093.5,14343.5,11749.0,-34.329722,18.990278,04-12-2014
9438.5,8412.0,9647.0,13412.5,12606.0,10807.5,-29.803611,30.516111,04-12-2014
8904.0,8208.0,8642.0,13011.0,10001.0,8654.0,-33.897778,20.012778,04-12-2014
10282.5,9422.5,10660.0,15101.0,15913.0,13289.0,-26.98472222,26.63227778,05-12-2014
9444.0,8597.0,9257.5,16032.5,13509.0,10859.0,-25.99136,27.84208,08-12-2014
9481.5,8121.0,8802.0,18998.0,13439.0,10178.0,-26.45,28.085833,08-12-2014
10090.0,8942.0,9979.0,17804.5,15366.0,12200.0,-28.141944,26.417778,08-12-2014
8649.0,7638.5,8014.5,11716.0,8916.5,8376.0,-29.042222,24.6,08-12-2014
9898.5,8648.0,9923.5,16942.0,13226.5,11334.0,-29.028629,24.638389,08-12-2014
16918.0,15727.5,18027.0,21081.0,22392.0,19668.5,-29.033333,23.983333,08-12-2014
,,,,,,-28.460833,21.248889,08-12-2014
10653.0,9216.5,11373.0,16230.5,11681.0,10147.5,-30.86013889,29.07125,08-12-2014
10162.5,9031.5,10378.5,16370.5,16218.5,12633.0,-30.77586667,29.03221667,08-12-2014
10005.0,8857.0,10117.5,13944.5,11251.0,9701.5,-29.140556,31.391944,09-12-2014
10443.5,9233.0,11431.0,15060.0,14340.5,12273.0,-24.183889,30.823889,09-12-2014
9915.0,9028.5,10052.0,13772.0,13168.5,10787.5,-24.69514,27.40906,09-12-2014
10218.5,9191.0,10854.5,14702.5,16531.0,13656.0,-25.73411,27.21422,09-12-2014
9892.5,9072.0,10457.0,15786.0,16874.0,14049.5,-28.747778,31.745833,09-12-2014
,,,,,,-28.801278,31.955389,09-12-2014
9827.5,8820.0,9799.5,16174.5,15928.0,13095.5,-26.861111,28.884722,09-12-2014
10173.0,9186.5,10268.5,14435.5,12809.5,11094.0,-28.1175,26.719444,09-12-2014
9812.0,9030.0,9895.0,16425.0,13606.5,11044.5,-27.398611,26.614722,09-12-2014
8910.5,8050.0,8397.5,17073.0,11772.5,9539.5,-30.568333,29.422778,09-12-2014
10069.5,8772.5,10064.5,14478.5,13329.0,10874.5,-30.570833,29.150556,09-12-2014
9304.5,8113.0,8784.5,18506.5,13435.0,10261.5,-31.554722,29.245556,09-12-2014
9428.0,8184.5,9003.5,19168.5,13665.0,10607.5,-25.45963889,28.26430556,09-12-2014
9858.0,8945.0,9683.0,16604.0,14115.0,11159.5,-27.4,26.624722,09-12-2014
9542.0,8962.0,9436.0,14020.5,11569.5,9656.5,-27.01011111,26.69808333,10-12-2014
9230.5,8619.5,9366.0,13165.5,12162.5,10513.5,-25.81048333,27.90955222,10-12-2014
9329.5,8290.0,9039.0,17188.5,13515.0,10318.5,-29.641944,30.6875,10-12-2014
10601.0,9501.0,11464.0,16522.5,18552.5,15941.5,-24.670833,28.560833,10-12-2014
10645.5,9562.5,11018.5,16258.0,17880.5,15513.0,-28.404444,30.013056,10-12-2014
9542.5,8757.0,9265.5,16562.0,14672.5,11226.5,-26.648056,27.089444,10-12-2014
,,,,,,-26.970278,27.211111,10-12-2014
10123.5,9268.5,10517.0,15089.5,17307.5,14145.0,-26.880278,26.965,10-12-2014
10282.5,9422.5,10660.0,15101.0,15913.0,13289.0,-26.98472222,26.63227778,10-12-2014
10242.5,8579.0,9875.5,17799.5,14272.0,11887.0,-27.671111,27.236944,10-12-2014
9895.5,8732.5,9782.5,15512.0,13735.5,11087.5,-28.058889,30.373611,10-12-2014
10063.5,9149.0,10758.0,14174.0,16807.0,14273.0,-23.658056,31.05,11-12-2014
10717.5,9393.0,11482.0,14626.0,15627.5,13131.0,-23.281,30.54305556,11-12-2014
10003.0,8822.0,9966.5,16508.0,15316.0,13088.0,-27.5275,30.858056,11-12-2014
9489.5,8864.0,9220.5,9224.0,8356.0,8043.0,-27.38972222,26.46388889,11-12-2014
9812.0,9030.0,9895.0,16425.0,13606.5,11044.5,-27.398611,26.614722,11-12-2014
9858.0,8945.0,9683.0,16604.0,14115.0,11159.5,-27.4,26.624722,11-12-2014
9960.0,8843.5,11062.5,13894.0,15969.5,14576.5,-24.679167,30.8025,12-12-2014
9787.5,8729.5,9655.0,14951.0,12215.5,10039.0,-29.744167,29.905833,12-12-2014
9110.5,8080.0,9045.5,10028.0,8744.0,8251.5,-26.73806,27.59194,15-12-2014
10058.0,8887.0,10060.5,15166.0,14242.5,11700.5,-27.671111,27.236944,15-12-2014
9743.0,8892.0,10484.0,14181.5,16603.5,14675.5,-25.127778,27.628889,16-12-2014
9642.5,8353.0,9441.0,18028.0,13008.5,10395.0,-28.44555556,32.325,18-02-2015
8974.0,8096.5,8682.0,8957.0,8389.5,8136.0,-26.970278,27.211111,16-12-2014
9270.5,8328.5,8924.5,15210.0,10837.0,8982.0,-27.01011111,26.69808333,17-12-2014
,,,,,,-27.602222,29.942778,17-12-2014
11190.5,9471.0,11872.5,14577.0,15429.5,13450.5,-28.75,30.442778,17-12-2014
9601.5,8546.5,10015.0,15377.5,15650.5,13326.0,-29.161667,30.629722,17-12-2014
9458.5,8486.5,8919.0,18048.5,14471.5,10887.5,-26.648056,27.089444,17-12-2014
12260.5,9406.0,11749.5,19952.5,18806.0,15666.0,-26.880278,26.965,17-12-2014
9481.5,8121.0,8802.0,18998.0,13439.0,10178.0,-26.45,28.085833,17-12-2014
9875.0,8566.5,9624.5,17844.5,15421.0,12394.0,-26.98472222,26.63227778,17-12-2014
9552.0,8504.0,9400.5,15181.5,11959.0,9527.0,-33.501667,21.624167,17-12-2014
9329.5,8290.0,9039.0,17188.5,13515.0,10318.5,-29.641944,30.6875,18-12-2014
8875.0,7916.0,8181.5,20591.0,12105.0,9207.5,-26.905,32.324722,18-12-2014
9745.5,8678.5,9572.0,17189.0,15048.0,11306.0,-27.169444,29.233889,18-12-2014
9827.5,8820.0,9799.5,16174.5,15928.0,13095.5,-26.861111,28.884722,18-12-2014
10126.0,8974.0,10256.5,15093.5,14623.0,11994.0,-27.00222,28.76528,18-12-2014
10854.0,9801.0,11090.0,14818.0,15560.5,13212.5,-28.376944,24.303056,18-12-2014
9108.5,8396.0,9183.5,13047.0,13321.0,10889.5,-34.250556,20.9925,18-12-2014
9665.5,8213.5,9684.0,14804.5,13542.5,10987.5,-27.902778,24.615556,19-12-2014
10160.0,9129.5,11178.5,14834.0,14862.0,12734.5,-22.43772222,31.07805556,21-12-2014
9279.0,8183.5,8921.5,16626.5,13874.0,10659.5,-24.282222,28.090278,22-12-2014
25129.0,24140.5,25362.5,29761.5,26875.0,24269.5,-30.733889,29.828333,22-12-2014
8974.0,8096.5,8682.0,8957.0,8389.5,8136.0,-26.970278,27.211111,22-12-2014
12260.5,9406.0,11749.5,19952.5,18806.0,15666.0,-26.880278,26.965,22-12-2014
9481.5,8121.0,8802.0,18998.0,13439.0,10178.0,-26.45,28.085833,22-12-2014
9270.5,8328.5,8924.5,15210.0,10837.0,8982.0,-27.01011111,26.69808333,23-12-2014
9746.0,8804.5,9549.0,16412.0,13992.0,11076.0,-25.81048333,27.90955222,23-12-2014
,,,,,,-22.225556,29.990556,23-12-2014
10100.0,9113.5,10285.0,15917.0,13771.0,11265.5,-22.91028,29.61111,23-12-2014
9755.5,8750.5,9634.0,18233.0,15277.0,12111.0,-26.861111,28.884722,23-12-2014
9953.0,8812.0,10016.5,15619.5,13961.5,10790.0,-27.00222,28.76528,23-12-2014
9875.0,8566.5,9624.5,17844.5,15421.0,12394.0,-26.98472222,26.63227778,23-12-2014
,,,,,,-29.744167,29.905833,24-12-2014
10037.0,9011.0,9268.0,8224.0,7717.0,7658.0,-29.161667,23.696389,31-12-2014
10576.5,9258.5,10708.0,15034.0,15592.0,13417.5,-28.376944,24.303056,01-01-2015
9665.5,8213.5,9684.0,14804.5,13542.5,10987.5,-27.902778,24.615556,02-01-2015
9387.0,8320.0,9038.5,16762.5,14448.0,11302.5,-25.99136,27.84208,05-01-2015
9222.5,8011.5,8436.0,20683.5,13812.0,10373.5,-29.987778,29.851667,05-01-2015
,,,,,,-29.744167,29.905833,05-01-2015
9024.0,8480.0,8840.0,9125.0,8220.0,7943.0,-26.970278,27.211111,05-01-2015
10861.0,9863.5,10548.0,16047.5,13255.0,10840.5,-28.1175,26.719444,05-01-2015
10067.5,8794.5,10058.5,16313.5,14893.0,11913.5,-27.671111,27.236944,05-01-2015
10999.0,9268.5,12178.5,14627.0,9724.0,8687.0,-29.140556,31.391944,06-01-2015
10285.0,9071.0,10764.0,15976.0,17023.0,13643.5,-25.73411,27.21422,06-01-2015
9358.5,8386.0,8996.0,16947.5,13460.5,10315.0,-30.733889,29.828333,06-01-2015
10225.0,9032.0,10196.5,16446.0,15431.0,12119.0,-27.935,26.126667,06-01-2015
9839.5,8690.0,9502.5,18590.5,14423.0,11270.0,-28.141944,26.417778,06-01-2015
9746.0,8948.0,9672.5,16090.5,13428.0,10859.5,-27.398611,26.614722,06-01-2015
10848.5,9532.0,11160.0,16671.5,14912.5,12391.0,-29.160278,26.573333,06-01-2015
9513.5,8335.0,9452.0,18037.5,13617.5,10741.5,-28.69485,28.23487,06-01-2015
9470.0,8200.0,9357.5,17029.0,12941.0,10217.0,-28.883333,27.89,06-01-2015
9245.5,8613.5,9016.0,13645.5,10343.0,8902.5,-27.01011111,26.69808333,07-01-2015
9464.0,8632.0,9097.0,16731.0,13973.5,10924.5,-25.81048333,27.90955222,07-01-2015
9768.0,8857.0,10446.0,14787.0,16931.0,14504.5,-28.747778,31.745833,07-01-2015
,,,,,,-28.801278,31.955389,07-01-2015
9913.5,8745.0,10119.5,15825.5,15925.0,13407.0,-28.404444,30.013056,07-01-2015
9380.0,8326.5,8863.0,18028.5,14481.0,10823.5,-26.648056,27.089444,07-01-2015
9550.0,8550.0,9063.5,17847.0,13925.0,10380.0,-26.880278,26.965,07-01-2015
10189.0,9013.0,10219.0,16025.5,14159.5,11577.0,-26.98472222,26.63227778,07-01-2015
11394.0,10179.0,11120.0,20197.5,15328.0,11395.0,-28.116667,26.725278,07-01-2015
9844.0,8640.5,10093.0,16247.0,14392.5,11759.5,-30.160091,27.40124,07-01-2015
9268.5,8491.5,10127.0,10443.5,7747.0,7659.5,-30.336111,27.359444,07-01-2015
9415.5,8256.0,9823.5,16791.5,10126.0,8725.0,-29.615556,27.065278,07-01-2015
9330.5,8537.5,9432.0,12678.0,10547.0,8953.0,-30.830556,26.921389,08-01-2015
9870.0,8928.0,10290.0,13863.0,13645.0,11152.0,-31.000833,26.353056,08-01-2015
10519.0,9304.0,12134.0,14498.0,8012.5,7761.0,-30.679722,26.7125,08-01-2015
9745.0,8340.5,9821.5,12132.0,11271.5,10310.0,-23.838611,31.640833,09-01-2015
9853.5,8584.0,9489.0,18027.5,14601.0,11835.5,-27.5275,30.858056,09-01-2015
9387.0,8193.5,8995.5,14980.0,12052.5,10048.5,-29.744167,29.905833,09-01-2015
9052.5,8188.0,8812.5,16755.0,12597.0,10214.0,-30.398056,30.601944,09-01-2015
10189.0,9013.0,10219.0,16025.5,14159.5,11577.0,-26.98472222,26.63227778,09-01-2015
9929.0,8865.5,9960.5,15197.0,13977.0,11477.0,-27.573056,24.746389,09-01-2015
9895.5,8845.0,9861.5,14563.5,13276.5,11281.0,-29.658056,25.973333,09-01-2015
9173.5,8189.5,8909.0,17485.5,13731.0,10539.0,-29.803611,30.516111,09-01-2015
9052.0,8017.5,8601.0,18051.5,11944.0,9166.5,-28.735556,29.820556,12-01-2015
9024.0,8480.0,8840.0,9125.0,8220.0,7943.0,-26.970278,27.211111,12-01-2015
9216.5,8084.0,9110.0,9790.5,8299.5,7936.5,-26.73806,27.59194,12-01-2015
,,,,,,-25.127778,27.628889,13-01-2015
,,,,,,-25.20639,27.558,13-01-2015
9576.5,8718.0,9710.0,14041.5,12643.0,10424.0,-24.69514,27.40906,13-01-2015
9988.0,9062.0,10148.0,16818.5,15309.5,12309.5,-28.141944,26.417778,13-01-2015
10047.0,9061.5,10083.5,15287.5,13571.0,11177.0,-28.1175,26.719444,13-01-2015
9791.0,8889.0,9791.0,16412.0,12947.5,10418.5,-28.116667,26.725278,13-01-2015
9005.5,8129.0,8626.5,17383.5,11906.0,9866.5,-30.568333,29.422778,13-01-2015
10044.0,8566.0,10131.0,15172.0,13372.5,10947.0,-30.570833,29.150556,13-01-2015
10513.0,9145.5,11302.5,12527.5,11485.5,10228.5,-28.338333,31.373611,13-01-2015
9888.0,8688.0,10430.0,16119.0,15960.5,13409.0,-28.068333,31.55,13-01-2015
9245.5,8613.5,9016.0,13645.5,10343.0,8902.5,-27.01011111,26.69808333,14-01-2015
9623.5,8631.0,9591.0,16832.0,13551.5,10365.0,-29.641944,30.6875,14-01-2015
9138.5,8396.5,8884.0,11623.0,9305.5,8554.0,-24.39619444,27.08983333,14-01-2015
10285.0,9071.0,10764.0,15976.0,17023.0,13643.5,-25.73411,27.21422,14-01-2015
9642.5,8353.0,9441.0,18028.0,13008.5,10395.0,-28.44555556,32.325,09-04-2015
9555.5,8428.5,9290.5,16773.0,13440.5,10932.0,-27.602222,29.942778,14-01-2015
11605.0,10107.5,12203.0,15852.0,14522.0,11727.5,-28.75,30.442778,14-01-2015
9577.0,8502.5,9679.5,16032.5,15182.5,12446.0,-29.161667,30.629722,14-01-2015
9380.0,8326.5,8863.0,18028.5,14481.0,10823.5,-26.648056,27.089444,14-01-2015
9481.5,8121.0,8802.0,18998.0,13439.0,10178.0,-26.45,28.085833,14-01-2015
9479.0,8721.5,9258.5,10070.5,8491.0,8226.0,-27.38972222,26.46388889,14-01-2015
10189.0,9013.0,10219.0,16025.5,14159.5,11577.0,-26.98472222,26.63227778,14-01-2015
9746.0,8948.0,9672.5,16090.5,13428.0,10859.5,-27.398611,26.614722,14-01-2015
9808.0,8613.5,10136.0,14756.5,11542.5,9538.5,-31.104278,29.399722,14-01-2015
12996.0,10163.5,14266.5,15812.5,11608.0,10979.0,-31.396,29.2651,14-01-2015
9214.0,8043.5,8603.0,17047.0,13190.5,10018.0,-31.554722,29.245556,14-01-2015
9816.5,8686.0,9598.0,17316.0,15738.5,12171.5,-27.169444,29.233889,15-01-2015
10087.0,8891.5,10228.0,13482.0,10967.5,9609.5,-27.02314,28.59389,15-01-2015
9746.0,8948.0,9672.5,16090.5,13428.0,10859.5,-27.398611,26.614722,15-01-2015
9499.5,8228.5,9557.5,15467.0,14432.5,11846.5,-27.573056,24.746389,15-01-2015
10537.0,8971.5,10712.5,14968.0,15427.5,13161.0,-28.376944,24.303056,15-01-2015
10826.0,9199.5,11780.5,12744.0,11109.0,9818.0,-31.031389,28.883333,15-01-2015
10340.5,9082.5,11254.5,14935.5,11237.5,9876.5,-30.86013889,29.07125,15-01-2015
10054.5,8861.5,10314.5,16695.5,16146.5,12730.5,-30.77586667,29.03221667,15-01-2015
9401.0,8101.5,8746.0,21572.0,13265.5,10107.0,-26.619444,27.980833,16-01-2015
10067.5,8794.5,10058.5,16313.5,14893.0,11913.5,-27.671111,27.236944,16-01-2015
10024.5,8190.0,9377.0,17896.0,14209.0,11225.0,-27.902778,24.615556,16-01-2015
9768.0,8857.0,10446.0,14787.0,16931.0,14504.5,-28.747778,31.745833,17-01-2015
,,,,,,-25.99136,27.84208,19-01-2015
8574.5,7994.5,8375.5,8926.0,7859.0,7634.5,-26.970278,27.211111,19-01-2015
9720.5,8570.0,10054.5,17012.0,13723.5,11683.0,-29.028629,24.638389,19-01-2015
10353.0,8866.0,10943.5,16852.5,15580.5,13168.0,-29.033333,23.983333,19-01-2015
9328.0,8503.0,9775.0,15611.5,14120.0,11105.5,-33.818056,19.694722,19-01-2015
9235.0,8462.5,8858.5,13889.0,11220.5,8944.5,-27.01011111,26.69808333,20-01-2015
10530.0,9705.0,10332.5,9301.0,8010.0,7762.0,-22.225556,29.990556,20-01-2015
9633.5,8645.5,9492.0,16333.0,14745.0,11687.5,-26.98472222,26.63227778,20-01-2015
,,,,,,-27.935,26.126667,20-01-2015
10047.0,9061.5,10083.5,15287.5,13571.0,11177.0,-28.1175,26.719444,20-01-2015
10768.0,9616.0,11689.0,15128.0,17617.0,14075.0,-34.075556,20.145556,20-01-2015
12434.5,10497.5,14381.5,17522.0,20081.5,16946.5,-32.502778,19.535833,20-01-2015
